kreise,Distance,closest_camp,unemp,educ,west,female,age,urban_scale,lr,immigrants07,unemployment07,prop_jewish25,unemployment33,population25,nazishare33,intolerance,resentment,far_right,state
-,3.065679713,Sachsenhausen,0,8,0,1,68,8,NA,0.123734848,0.149815136,0.104709688,0.195668561,2.95837,0.356849493,1.62744669,0.003296126,0,DE3
-,3.065679713,Sachsenhausen,0,7,0,1,72,8,2,0.123734848,0.149815136,0.104709688,0.195668561,2.95837,0.356849493,-0.378253486,-5.227399521,0,DE3
-,3.065679713,Sachsenhausen,0,5,0,0,55,8,4,0.123734848,0.149815136,0.104709688,0.195668561,2.95837,0.356849493,0.396214214,-2.610004057,0,DE3
-,3.065679713,Sachsenhausen,0,5,0,0,45,8,2,0.123734848,0.149815136,0.104709688,0.195668561,2.95837,0.356849493,-0.378253486,-3.437851249,0,DE3
-,3.065679713,Sachsenhausen,0,7,0,0,36,8,4,0.123734848,0.149815136,0.104709688,0.195668561,2.95837,0.356849493,0.396214214,-0.637726441,0,DE3
-,3.065679713,Sachsenhausen,0,8,0,0,34,8,9,0.123734848,0.149815136,0.104709688,0.195668561,2.95837,0.356849493,-0.378253486,-0.730309715,1,DE3
-,3.065679713,Sachsenhausen,NA,3,0,1,18,8,NA,0.123734848,0.149815136,0.104709688,0.195668561,2.95837,0.356849493,-0.378253486,4.466225464,0,DE3
-,6.430454283,Sachsenhausen,0,8,0,0,70,6,5,0.024307588,0.177239194,0.007630092,0.133305218,0.594228957,0.437144683,1.62744669,-0.267677156,0,DE4
-,6.430454283,Sachsenhausen,0,5,0,0,56,6,NA,0.024307588,0.177239194,0.007630092,0.133305218,0.594228957,0.437144683,-0.378253486,-4.163214313,0,DE4
-,6.430454283,Sachsenhausen,1,5,0,0,25,6,5,0.024307588,0.177239194,0.007630092,0.133305218,0.594228957,0.437144683,0.348260353,-2.261864347,0,DE4
-,6.430454283,Sachsenhausen,0,5,0,1,65,6,2,0.024307588,0.177239194,0.007630092,0.133305218,0.594228957,0.437144683,0.868574544,4.426761544,0,DE4
-,6.430454283,Sachsenhausen,1,5,0,1,47,6,NA,0.024307588,0.177239194,0.007630092,0.133305218,0.594228957,0.437144683,0.868574544,-1.019967759,0,DE4
-,6.430454283,Sachsenhausen,1,5,0,0,44,6,9,0.024307588,0.177239194,0.007630092,0.133305218,0.594228957,0.437144683,1.637715125,4.856556209,1,DE4
-,13.36511287,Sachsenhausen,0,7,0,1,72,7,2,0.036672862,0.152615068,0.006059071,0.088242372,0.459684075,0.49276486,-0.378253486,-5.342813862,0,DE4
-,13.36511287,Sachsenhausen,0,8,0,0,56,7,2,0.036672862,0.152615068,0.006059071,0.088242372,0.459684075,0.49276486,0.790751473,2.305675156,0,DE4
-,13.36511287,Sachsenhausen,0,5,0,1,34,7,7,0.036672862,0.152615068,0.006059071,0.088242372,0.459684075,0.49276486,-0.378253486,-5.992192897,0,DE4
-,13.36511287,Sachsenhausen,0,7,0,0,69,7,5,0.036672862,0.152615068,0.006059071,0.088242372,0.459684075,0.49276486,-0.378253486,-2.425559604,0,DE4
-,13.36511287,Sachsenhausen,0,5,0,0,67,7,6,0.036672862,0.152615068,0.006059071,0.088242372,0.459684075,0.49276486,-0.378253486,0.236866317,0,DE4
-,13.36511287,Sachsenhausen,0,7,0,0,73,7,2,0.036672862,0.152615068,0.006059071,0.088242372,0.459684075,0.49276486,0.507541101,-1.894410092,0,DE4
-,13.36511287,Sachsenhausen,0,5,0,0,51,7,2,0.036672862,0.152615068,0.006059071,0.088242372,0.459684075,0.49276486,-0.378253486,-4.665462845,0,DE4
-,13.36511287,Sachsenhausen,0,5,0,0,55,7,2,0.036672862,0.152615068,0.006059071,0.088242372,0.459684075,0.49276486,-0.378253486,1.566778728,0,DE4
-,13.36511287,Sachsenhausen,1,5,0,0,47,7,NA,0.036672862,0.152615068,0.006059071,0.088242372,0.459684075,0.49276486,-0.378253486,6.542966977,0,DE4
-,13.36511287,Sachsenhausen,0,8,0,1,65,7,2,0.036672862,0.152615068,0.006059071,0.088242372,0.459684075,0.49276486,0.348260353,0.412160664,0,DE4
-,13.36511287,Sachsenhausen,0,8,0,1,32,7,7,0.036672862,0.152615068,0.006059071,0.088242372,0.459684075,0.49276486,-0.378253486,-2.898755654,0,DE4
-,13.36511287,Sachsenhausen,0,7,0,1,44,7,7,0.036672862,0.152615068,0.006059071,0.088242372,0.459684075,0.49276486,-0.378253486,-3.757725214,0,DE4
-,13.36511287,Sachsenhausen,0,8,0,0,67,7,2,0.036672862,0.152615068,0.006059071,0.088242372,0.459684075,0.49276486,1.357763134,-3.578563513,0,DE4
-,13.36511287,Sachsenhausen,0,3,0,0,22,7,NA,0.036672862,0.152615068,0.006059071,0.088242372,0.459684075,0.49276486,-0.378253486,0.263892631,0,DE4
-,13.36511287,Sachsenhausen,0,5,0,1,60,7,NA,0.036672862,0.152615068,0.006059071,0.088242372,0.459684075,0.49276486,-0.378253486,0.136798341,0,DE4
-,13.36511287,Sachsenhausen,0,5,0,1,52,7,4,0.036672862,0.152615068,0.006059071,0.088242372,0.459684075,0.49276486,-0.378253486,6.366056295,0,DE4
-,13.36511287,Sachsenhausen,1,3,0,0,43,7,NA,0.036672862,0.152615068,0.006059071,0.088242372,0.459684075,0.49276486,1.931706223,6.62490153,0,DE4
-,13.36511287,Sachsenhausen,0,8,0,0,82,7,5,0.036672862,0.152615068,0.006059071,0.088242372,0.459684075,0.49276486,-0.378253486,-3.349918401,0,DE4
-,13.36511287,Sachsenhausen,0,6,0,0,22,7,2,0.036672862,0.152615068,0.006059071,0.088242372,0.459684075,0.49276486,0.348260353,-3.968713328,0,DE4
-,13.36511287,Sachsenhausen,0,7,0,0,52,7,4,0.036672862,0.152615068,0.006059071,0.088242372,0.459684075,0.49276486,-0.378253486,-6.896846835,0,DE4
-,13.36511287,Sachsenhausen,0,7,0,1,25,7,5,0.036672862,0.152615068,0.006059071,0.088242372,0.459684075,0.49276486,0.348260353,-7.271326562,0,DE4
-,13.36511287,Sachsenhausen,0,5,0,1,82,7,2,0.036672862,0.152615068,0.006059071,0.088242372,0.459684075,0.49276486,-0.378253486,-1.587557212,0,DE4
-,3.105405289,Sachsenhausen,0,5,0,1,70,3,7,0.015434395,0.147817871,0.005574192,0.106666975,1.38411513,0.479219988,1.11981073,-3.116868661,0,DE4
-,3.105405289,Sachsenhausen,0,7,0,0,60,3,7,0.015434395,0.147817871,0.005574192,0.106666975,1.38411513,0.479219988,0.868574544,1.345638181,0,DE4
-,3.105405289,Sachsenhausen,0,7,0,1,57,3,4,0.015434395,0.147817871,0.005574192,0.106666975,1.38411513,0.479219988,0.868574544,-4.027995691,0,DE4
-,3.105405289,Sachsenhausen,0,7,0,0,58,3,2,0.015434395,0.147817871,0.005574192,0.106666975,1.38411513,0.479219988,-0.378253486,-5.239669277,0,DE4
-,3.105405289,Sachsenhausen,0,5,0,0,34,3,2,0.015434395,0.147817871,0.005574192,0.106666975,1.38411513,0.479219988,0.868574544,-0.946858165,0,DE4
-,3.105405289,Sachsenhausen,0,7,0,1,65,3,5,0.015434395,0.147817871,0.005574192,0.106666975,1.38411513,0.479219988,-0.378253486,-2.168414435,0,DE4
-,3.105405289,Sachsenhausen,1,5,0,0,45,3,2,0.015434395,0.147817871,0.005574192,0.106666975,1.38411513,0.479219988,0.507541101,0.118694125,0,DE4
-,3.105405289,Sachsenhausen,0,5,0,1,30,3,2,0.015434395,0.147817871,0.005574192,0.106666975,1.38411513,0.479219988,1.657332023,-1.488622917,0,DE4
-,3.105405289,Sachsenhausen,1,3,0,0,42,3,9,0.015434395,0.147817871,0.005574192,0.106666975,1.38411513,0.479219988,1.951122326,4.876367571,1,DE4
-,3.105405289,Sachsenhausen,0,8,0,1,75,3,7,0.015434395,0.147817871,0.005574192,0.106666975,1.38411513,0.479219988,-0.378253486,-5.059917768,0,DE4
-,3.105405289,Sachsenhausen,0,5,0,1,43,3,7,0.015434395,0.147817871,0.005574192,0.106666975,1.38411513,0.479219988,0.507541101,-0.845090125,0,DE4
-,3.105405289,Sachsenhausen,0,7,0,0,30,3,5,0.015434395,0.147817871,0.005574192,0.106666975,1.38411513,0.479219988,-0.378253486,-3.11573498,0,DE4
-,8.885274949,Sachsenhausen,0,7,0,1,50,1,4,0.020753481,0.105758334,0.001917174,0.078313259,1.263618766,0.50606404,-0.378253486,2.690520221,0,DE4
-,8.885274949,Sachsenhausen,0,5,0,1,78,1,2,0.020753481,0.105758334,0.001917174,0.078313259,1.263618766,0.50606404,-0.378253486,-1.587557212,0,DE4
-,8.885274949,Sachsenhausen,0,5,0,1,54,1,7,0.020753481,0.105758334,0.001917174,0.078313259,1.263618766,0.50606404,-0.378253486,0.721025347,0,DE4
-,8.885274949,Sachsenhausen,0,5,0,1,71,1,NA,0.020753481,0.105758334,0.001917174,0.078313259,1.263618766,0.50606404,-0.378253486,0.246711958,0,DE4
-,8.885274949,Sachsenhausen,0,5,0,0,53,1,NA,0.020753481,0.105758334,0.001917174,0.078313259,1.263618766,0.50606404,-0.378253486,4.592203169,0,DE4
-,8.885274949,Sachsenhausen,1,5,0,1,57,1,2,0.020753481,0.105758334,0.001917174,0.078313259,1.263618766,0.50606404,-0.378253486,3.217928786,0,DE4
-,8.885274949,Sachsenhausen,1,5,0,0,55,1,NA,0.020753481,0.105758334,0.001917174,0.078313259,1.263618766,0.50606404,-0.378253486,6.542966977,0,DE4
-,8.885274949,Sachsenhausen,0,7,0,1,66,1,NA,0.020753481,0.105758334,0.001917174,0.078313259,1.263618766,0.50606404,-0.378253486,0.246711958,0,DE4
-,8.885274949,Sachsenhausen,0,5,0,0,47,1,5,0.020753481,0.105758334,0.001917174,0.078313259,1.263618766,0.50606404,-0.378253486,3.916950364,0,DE4
-,8.885274949,Sachsenhausen,0,5,0,1,87,1,7,0.020753481,0.105758334,0.001917174,0.078313259,1.263618766,0.50606404,-0.378253486,2.998108633,0,DE4
-,8.885274949,Sachsenhausen,0,7,0,1,58,1,NA,0.020753481,0.105758334,0.001917174,0.078313259,1.263618766,0.50606404,-0.378253486,2.013969901,0,DE4
-,8.885274949,Sachsenhausen,0,7,0,0,60,1,7,0.020753481,0.105758334,0.001917174,0.078313259,1.263618766,0.50606404,-0.378253486,1.773392717,0,DE4
-,8.885274949,Sachsenhausen,0,5,0,1,54,1,7,0.020753481,0.105758334,0.001917174,0.078313259,1.263618766,0.50606404,-0.378253486,-1.587557212,0,DE4
-,8.885274949,Sachsenhausen,0,5,0,0,55,1,2,0.020753481,0.105758334,0.001917174,0.078313259,1.263618766,0.50606404,-0.378253486,1.765080373,0,DE4
-,8.885274949,Sachsenhausen,0,5,0,1,49,1,5,0.020753481,0.105758334,0.001917174,0.078313259,1.263618766,0.50606404,-0.378253486,-1.587557212,0,DE4
-,8.885274949,Sachsenhausen,0,5,0,1,81,1,NA,0.020753481,0.105758334,0.001917174,0.078313259,1.263618766,0.50606404,-0.378253486,0.246711958,0,DE4
-,8.885274949,Sachsenhausen,0,5,0,0,44,1,7,0.020753481,0.105758334,0.001917174,0.078313259,1.263618766,0.50606404,-0.378253486,1.484844176,0,DE4
-,8.885274949,Sachsenhausen,0,5,0,1,54,1,4,0.020753481,0.105758334,0.001917174,0.078313259,1.263618766,0.50606404,-0.378253486,2.974503693,0,DE4
-,8.885274949,Sachsenhausen,0,7,0,0,68,1,2,0.020753481,0.105758334,0.001917174,0.078313259,1.263618766,0.50606404,-0.378253486,-0.111507707,0,DE4
-,8.885274949,Sachsenhausen,0,5,0,1,54,1,NA,0.020753481,0.105758334,0.001917174,0.078313259,1.263618766,0.50606404,-0.378253486,2.171076302,0,DE4
-,8.885274949,Sachsenhausen,1,5,0,1,56,1,NA,0.020753481,0.105758334,0.001917174,0.078313259,1.263618766,0.50606404,-0.378253486,-0.111500626,0,DE4
-,8.885274949,Sachsenhausen,0,7,0,1,70,1,7,0.020753481,0.105758334,0.001917174,0.078313259,1.263618766,0.50606404,-0.378253486,2.486046433,0,DE4
-,4.54576003,Sachsenhausen,0,3,0,1,63,5,NA,0.016292598,0.134644312,0.00193193,0.072384167,1.09045427,0.440129935,1.11981073,3.757010218,0,DE4
-,4.54576003,Sachsenhausen,0,5,0,1,82,5,7,0.016292598,0.134644312,0.00193193,0.072384167,1.09045427,0.440129935,1.449836076,1.934075477,0,DE4
-,4.54576003,Sachsenhausen,0,3,0,1,67,5,2,0.016292598,0.134644312,0.00193193,0.072384167,1.09045427,0.440129935,1.951122326,3.762510942,0,DE4
-,4.54576003,Sachsenhausen,0,2,0,1,49,5,9,0.016292598,0.134644312,0.00193193,0.072384167,1.09045427,0.440129935,1.449836076,4.110831581,1,DE4
-,4.54576003,Sachsenhausen,0,5,0,0,52,5,2,0.016292598,0.134644312,0.00193193,0.072384167,1.09045427,0.440129935,1.951122326,0.42362264,0,DE4
-,4.54576003,Sachsenhausen,0,5,0,0,38,5,2,0.016292598,0.134644312,0.00193193,0.072384167,1.09045427,0.440129935,1.637715125,2.506817628,0,DE4
-,4.54576003,Sachsenhausen,1,3,0,0,52,5,9,0.016292598,0.134644312,0.00193193,0.072384167,1.09045427,0.440129935,1.622001183,6.447990848,1,DE4
-,4.54576003,Sachsenhausen,0,5,0,1,50,5,NA,0.016292598,0.134644312,0.00193193,0.072384167,1.09045427,0.440129935,0.868574544,3.789863156,0,DE4
-,4.54576003,Sachsenhausen,0,5,0,0,72,5,7,0.016292598,0.134644312,0.00193193,0.072384167,1.09045427,0.440129935,-0.378253486,0.229114573,0,DE4
-,6.248435531,Sachsenhausen,0,5,0,0,68,3,5,0.011651163,0.148607201,0.003470401,0.071348875,2.36244696,0.515291655,0.507541101,0.190089492,0,DE4
-,6.248435531,Sachsenhausen,1,5,0,0,32,3,9,0.011651163,0.148607201,0.003470401,0.071348875,2.36244696,0.515291655,1.166825122,2.393110433,1,DE4
-,6.248435531,Sachsenhausen,0,7,0,1,54,3,5,0.011651163,0.148607201,0.003470401,0.071348875,2.36244696,0.515291655,-0.378253486,-1.429324212,0,DE4
-,6.248435531,Sachsenhausen,0,3,0,0,18,3,4,0.011651163,0.148607201,0.003470401,0.071348875,2.36244696,0.515291655,0.706859478,0.102654215,0,DE4
-,6.248435531,Sachsenhausen,0,5,0,1,19,3,5,0.011651163,0.148607201,0.003470401,0.071348875,2.36244696,0.515291655,-0.378253486,0.116986979,0,DE4
-,6.248435531,Sachsenhausen,0,7,0,0,55,3,5,0.011651163,0.148607201,0.003470401,0.071348875,2.36244696,0.515291655,1.182267199,1.634208848,0,DE4
-,6.248435531,Sachsenhausen,0,7,0,1,79,3,7,0.011651163,0.148607201,0.003470401,0.071348875,2.36244696,0.515291655,0.348260353,-0.162651575,0,DE4
-,6.248435531,Sachsenhausen,0,3,0,0,52,3,9,0.011651163,0.148607201,0.003470401,0.071348875,2.36244696,0.515291655,0.910029454,4.876367571,1,DE4
-,6.248435531,Sachsenhausen,0,7,0,0,42,3,7,0.011651163,0.148607201,0.003470401,0.071348875,2.36244696,0.515291655,-0.378253486,-2.56627895,0,DE4
-,6.248435531,Sachsenhausen,0,3,0,1,71,3,7,0.011651163,0.148607201,0.003470401,0.071348875,2.36244696,0.515291655,0.507541101,1.273753079,0,DE4
-,6.248435531,Sachsenhausen,0,5,0,0,68,3,NA,0.011651163,0.148607201,0.003470401,0.071348875,2.36244696,0.515291655,1.357763134,4.617522336,0,DE4
-,6.248435531,Sachsenhausen,0,7,0,0,42,3,2,0.011651163,0.148607201,0.003470401,0.071348875,2.36244696,0.515291655,-0.378253486,-2.916353039,0,DE4
-,13.60232119,Sachsenhausen,0,5,0,1,29,2,NA,0.011213064,0.199601208,0.000679198,0.066114171,1.191787211,0.462624601,0.868574544,5.88359733,0,DE4
-,13.60232119,Sachsenhausen,0,5,0,1,41,2,4,0.011213064,0.199601208,0.000679198,0.066114171,1.191787211,0.462624601,0.868574544,0.979703814,0,DE4
-,13.60232119,Sachsenhausen,0,3,0,1,83,2,NA,0.011213064,0.199601208,0.000679198,0.066114171,1.191787211,0.462624601,0.396214214,5.401138364,0,DE4
-,13.60232119,Sachsenhausen,0,5,0,1,75,2,7,0.011213064,0.199601208,0.000679198,0.066114171,1.191787211,0.462624601,0.898074967,-0.280870455,0,DE4
-,13.60232119,Sachsenhausen,1,2,0,0,20,2,9,0.011213064,0.199601208,0.000679198,0.066114171,1.191787211,0.462624601,1.944343535,6.62490153,1,DE4
-,13.60232119,Sachsenhausen,0,6,0,1,19,2,NA,0.011213064,0.199601208,0.000679198,0.066114171,1.191787211,0.462624601,-0.378253486,0.235732636,0,DE4
-,13.60232119,Sachsenhausen,0,5,0,1,30,2,NA,0.011213064,0.199601208,0.000679198,0.066114171,1.191787211,0.462624601,-0.378253486,2.75468354,0,DE4
-,13.60232119,Sachsenhausen,1,5,0,1,53,2,2,0.011213064,0.199601208,0.000679198,0.066114171,1.191787211,0.462624601,1.357763134,4.421880589,0,DE4
-,4.150428023,Ravensbruck,0,5,0,1,80,5,7,0.011616587,0.186211387,0.001186993,0.046888096,1.090682313,0.594298331,-0.378253486,0.246711958,0,DE4
-,4.150428023,Ravensbruck,0,5,0,1,60,3,5,0.011616587,0.186211387,0.001186993,0.046888096,1.090682313,0.594298331,-0.378253486,-0.568647505,0,DE4
-,4.150428023,Ravensbruck,0,5,0,1,37,5,4,0.011616587,0.186211387,0.001186993,0.046888096,1.090682313,0.594298331,0.348260353,-11.75912915,0,DE4
-,4.150428023,Ravensbruck,0,5,0,1,34,5,5,0.011616587,0.186211387,0.001186993,0.046888096,1.090682313,0.594298331,-0.378253486,-8.576850432,0,DE4
-,4.150428023,Ravensbruck,0,5,0,1,43,5,NA,0.011616587,0.186211387,0.001186993,0.046888096,1.090682313,0.594298331,-0.378253486,-1.722775834,0,DE4
-,4.150428023,Ravensbruck,0,5,0,1,49,5,NA,0.011616587,0.186211387,0.001186993,0.046888096,1.090682313,0.594298331,-0.378253486,6.366056295,0,DE4
-,4.150428023,Ravensbruck,0,5,0,1,75,5,NA,0.011616587,0.186211387,0.001186993,0.046888096,1.090682313,0.594298331,0.507541101,1.795863976,0,DE4
-,4.150428023,Ravensbruck,0,5,0,0,25,5,5,0.011616587,0.186211387,0.001186993,0.046888096,1.090682313,0.594298331,-0.378253486,-5.844667477,0,DE4
-,4.150428023,Ravensbruck,0,5,0,1,41,5,7,0.011616587,0.186211387,0.001186993,0.046888096,1.090682313,0.594298331,-0.378253486,-3.554204178,0,DE4
-,4.150428023,Ravensbruck,0,3,0,1,19,3,NA,0.011616587,0.186211387,0.001186993,0.046888096,1.090682313,0.594298331,-0.378253486,0.136798341,0,DE4
-,4.150428023,Ravensbruck,0,5,0,1,56,5,NA,0.011616587,0.186211387,0.001186993,0.046888096,1.090682313,0.594298331,-0.378253486,3.94226245,0,DE4
-,4.150428023,Ravensbruck,0,5,0,1,42,3,NA,0.011616587,0.186211387,0.001186993,0.046888096,1.090682313,0.594298331,-0.378253486,-1.259947301,0,DE4
-,4.150428023,Ravensbruck,0,5,0,1,56,5,7,0.011616587,0.186211387,0.001186993,0.046888096,1.090682313,0.594298331,-0.378253486,0.136798341,0,DE4
-,4.150428023,Ravensbruck,0,5,0,1,57,5,NA,0.011616587,0.186211387,0.001186993,0.046888096,1.090682313,0.594298331,-0.378253486,1.708428699,0,DE4
-,4.150428023,Ravensbruck,1,3,0,0,46,5,7,0.011616587,0.186211387,0.001186993,0.046888096,1.090682313,0.594298331,-0.378253486,-1.003323125,0,DE4
-,4.150428023,Ravensbruck,0,5,0,0,45,5,NA,0.011616587,0.186211387,0.001186993,0.046888096,1.090682313,0.594298331,-0.378253486,4.247810734,0,DE4
-,4.150428023,Ravensbruck,0,5,0,1,43,5,2,0.011616587,0.186211387,0.001186993,0.046888096,1.090682313,0.594298331,-0.378253486,-10.21547785,0,DE4
-,4.150428023,Ravensbruck,0,5,0,0,68,5,5,0.011616587,0.186211387,0.001186993,0.046888096,1.090682313,0.594298331,-0.378253486,2.520607272,0,DE4
-,4.150428023,Ravensbruck,0,7,0,0,82,5,NA,0.011616587,0.186211387,0.001186993,0.046888096,1.090682313,0.594298331,0.868574544,1.847014926,0,DE4
-,4.150428023,Ravensbruck,0,5,0,1,77,5,NA,0.011616587,0.186211387,0.001186993,0.046888096,1.090682313,0.594298331,-0.378253486,0.246711958,0,DE4
-,4.150428023,Ravensbruck,0,5,0,1,22,5,5,0.011616587,0.186211387,0.001186993,0.046888096,1.090682313,0.594298331,-0.378253486,-2.222212416,0,DE4
-,4.150428023,Ravensbruck,0,5,0,1,41,5,NA,0.011616587,0.186211387,0.001186993,0.046888096,1.090682313,0.594298331,-0.378253486,-1.113229661,0,DE4
-,4.150428023,Ravensbruck,0,7,0,0,74,5,2,0.011616587,0.186211387,0.001186993,0.046888096,1.090682313,0.594298331,0.507541101,-2.037270393,0,DE4
-,13.71650118,Sachsenhausen,1,5,0,1,54,3,NA,0.011939237,0.160973563,0.002457222,0.078273335,2.917627967,0.497413274,-0.378253486,-1.294098508,0,DE4
-,13.36511287,Sachsenhausen,0,8,0,0,81,7,2,0.036672862,0.152615068,0.006059071,0.088242372,0.459684075,0.49276486,1.172202532,-0.446808896,0,DE4
-,13.71650118,Sachsenhausen,0,5,0,0,72,3,6,0.011939237,0.160973563,0.002457222,0.078273335,2.917627967,0.497413274,1.62744669,-6.041442905,0,DE4
-,13.71650118,Sachsenhausen,0,8,0,0,57,3,2,0.011939237,0.160973563,0.002457222,0.078273335,2.917627967,0.497413274,-0.378253486,-6.058805976,0,DE4
-,13.36511287,Sachsenhausen,0,8,0,1,74,7,2,0.036672862,0.152615068,0.006059071,0.088242372,0.459684075,0.49276486,-0.378253486,-1.529965653,0,DE4
-,13.71650118,Sachsenhausen,0,8,0,1,56,3,2,0.011939237,0.160973563,0.002457222,0.078273335,2.917627967,0.497413274,-0.378253486,-3.141673916,0,DE4
-,13.71650118,Sachsenhausen,0,5,0,0,38,3,5,0.011939237,0.160973563,0.002457222,0.078273335,2.917627967,0.497413274,-0.378253486,6.284121742,0,DE4
-,13.71650118,Sachsenhausen,0,5,0,1,56,3,7,0.011939237,0.160973563,0.002457222,0.078273335,2.917627967,0.497413274,1.054864099,3.068566293,0,DE4
-,13.36511287,Sachsenhausen,0,8,0,0,68,7,2,0.036672862,0.152615068,0.006059071,0.088242372,0.459684075,0.49276486,0.891663775,0.481968595,0,DE4
-,13.36511287,Sachsenhausen,0,7,0,0,77,7,5,0.036672862,0.152615068,0.006059071,0.088242372,0.459684075,0.49276486,0.898074967,-4.531225851,0,DE4
-,13.71650118,Sachsenhausen,0,5,0,1,51,3,6,0.011939237,0.160973563,0.002457222,0.078273335,2.917627967,0.497413274,1.357763134,1.961802417,0,DE4
-,13.71650118,Sachsenhausen,0,7,0,0,26,2,5,0.011939237,0.160973563,0.002457222,0.078273335,2.917627967,0.497413274,-0.378253486,-1.697470829,0,DE4
-,13.36511287,Sachsenhausen,0,5,0,1,55,7,NA,0.036672862,0.152615068,0.006059071,0.088242372,0.459684075,0.49276486,0.348260353,4.46153252,0,DE4
-,13.36511287,Sachsenhausen,0,5,0,1,43,7,2,0.036672862,0.152615068,0.006059071,0.088242372,0.459684075,0.49276486,-0.378253486,-2.354997619,0,DE4
-,13.36511287,Sachsenhausen,0,5,0,0,65,7,NA,0.036672862,0.152615068,0.006059071,0.088242372,0.459684075,0.49276486,-0.378253486,3.776850787,0,DE4
-,13.36511287,Sachsenhausen,0,6,0,1,24,7,5,0.036672862,0.152615068,0.006059071,0.088242372,0.459684075,0.49276486,-0.378253486,0.326015821,0,DE4
-,13.36511287,Sachsenhausen,1,5,0,1,52,7,2,0.036672862,0.152615068,0.006059071,0.088242372,0.459684075,0.49276486,-0.378253486,0.830946046,0,DE4
-,13.71650118,Sachsenhausen,0,7,0,1,57,2,NA,0.011939237,0.160973563,0.002457222,0.078273335,2.917627967,0.497413274,-0.378253486,1.883299253,0,DE4
-,13.71650118,Sachsenhausen,1,5,0,0,55,2,NA,0.011939237,0.160973563,0.002457222,0.078273335,2.917627967,0.497413274,-0.378253486,1.810203821,0,DE4
-,13.71650118,Sachsenhausen,1,5,0,1,49,2,2,0.011939237,0.160973563,0.002457222,0.078273335,2.917627967,0.497413274,-0.378253486,1.68595744,0,DE4
-,13.71650118,Sachsenhausen,1,5,0,0,52,2,NA,0.011939237,0.160973563,0.002457222,0.078273335,2.917627967,0.497413274,-0.378253486,1.905770512,0,DE4
-,13.71650118,Sachsenhausen,0,5,0,1,29,2,6,0.011939237,0.160973563,0.002457222,0.078273335,2.917627967,0.497413274,-0.378253486,-0.303341714,0,DE4
-,13.71650118,Sachsenhausen,0,7,0,1,65,2,NA,0.011939237,0.160973563,0.002457222,0.078273335,2.917627967,0.497413274,0.868574544,4.048737598,0,DE4
-,13.71650118,Sachsenhausen,1,5,0,1,47,2,NA,0.011939237,0.160973563,0.002457222,0.078273335,2.917627967,0.497413274,-0.378253486,0.600533322,0,DE4
-,13.71650118,Sachsenhausen,0,7,0,1,54,2,2,0.011939237,0.160973563,0.002457222,0.078273335,2.917627967,0.497413274,-0.378253486,0.881570218,0,DE4
-,13.71650118,Sachsenhausen,0,NA,0,0,39,2,4,0.011939237,0.160973563,0.002457222,0.078273335,2.917627967,0.497413274,-0.378253486,1.316245838,0,DE4
-,13.71650118,Sachsenhausen,0,5,0,0,48,2,2,0.011939237,0.160973563,0.002457222,0.078273335,2.917627967,0.497413274,-0.378253486,-0.675713214,0,DE4
-,7.673655474,Sachsenhausen,1,3,0,1,51,3,NA,0.017594206,0.114432274,0.002900055,0.094686258,1.457798077,0.45570842,-0.378253486,2.455233623,0,DE4
-,13.71650118,Sachsenhausen,1,5,0,0,53,2,2,0.011939237,0.160973563,0.002457222,0.078273335,2.917627967,0.497413274,-0.378253486,1.964462314,0,DE4
-,7.673655474,Sachsenhausen,0,5,0,0,57,3,NA,0.017594206,0.114432274,0.002900055,0.094686258,1.457798077,0.45570842,0.507541101,1.775418683,0,DE4
-,13.71650118,Sachsenhausen,0,5,0,0,60,2,2,0.011939237,0.160973563,0.002457222,0.078273335,2.917627967,0.497413274,-0.378253486,4.379597967,0,DE4
-,7.673655474,Sachsenhausen,0,3,0,1,62,3,7,0.017594206,0.114432274,0.002900055,0.094686258,1.457798077,0.45570842,-0.378253486,3.829508006,0,DE4
-,7.673655474,Sachsenhausen,0,7,0,0,69,3,2,0.017594206,0.114432274,0.002900055,0.094686258,1.457798077,0.45570842,0.507541101,1.8853323,0,DE4
-,13.71650118,Sachsenhausen,0,8,0,0,71,2,7,0.011939237,0.160973563,0.002457222,0.078273335,2.917627967,0.497413274,-0.378253486,1.096251836,0,DE4
-,7.673655474,Sachsenhausen,0,5,0,1,20,3,4,0.017594206,0.114432274,0.002900055,0.094686258,1.457798077,0.45570842,0.898074967,-1.231975318,0,DE4
-,7.673655474,Sachsenhausen,0,7,0,0,41,3,6,0.017594206,0.114432274,0.002900055,0.094686258,1.457798077,0.45570842,-0.378253486,-1.305077831,0,DE4
-,7.673655474,Sachsenhausen,1,3,0,0,56,3,NA,0.017594206,0.114432274,0.002900055,0.094686258,1.457798077,0.45570842,-0.378253486,3.630126065,0,DE4
-,13.71650118,Sachsenhausen,0,5,0,1,57,2,NA,0.011939237,0.160973563,0.002457222,0.078273335,2.917627967,0.497413274,-0.378253486,1.702957182,0,DE4
-,13.71650118,Sachsenhausen,1,5,0,1,56,2,NA,0.011939237,0.160973563,0.002457222,0.078273335,2.917627967,0.497413274,-0.378253486,4.177375199,0,DE4
-,13.71650118,Sachsenhausen,1,3,0,1,30,2,9,0.011939237,0.160973563,0.002457222,0.078273335,2.917627967,0.497413274,-0.378253486,5.624752095,1,DE4
